Date,Point,Count
23.07.2015,Сыктывкар-2,93
24.11.2015,Тюмень-1,126
03.05.2014,Абакан-1,44
24.08.2014,Ульяновск-2,35
29.08.2014,Смоленск-1,245
22.04.2015,Ульяновск-1,60
08.10.2014,Сарапул-1,43
25.06.2016,Майкоп-1,82
05.06.2016,Мытищи-1,96
13.02.2016,Ульяновск-2,280
22.06.2016,Калуга-1,92
05.07.2016,Калининград-1,95
28.01.2016,Ангарск-1,25
21.01.2016,Чайковский-1,47
12.10.2016,Муром-1,43
25.11.2015,Долгопрудный-1,156
24.06.2015,Ростов-на-Дону-1,86
28.05.2015,Березники-1,21
03.08.2016,Калининград-2,65
12.10.2012,Сыктывкар-1,362
21.06.2016,Королев-1,81
03.07.2013,Челябинск-1,43
01.04.2015,Энгельс-1,44
29.11.2015,Майкоп-1,115
31.05.2015,Таганрог-1,176
14.10.2016,Колпино-1,127
21.08.2016,Ухта-1,256
03.06.2015,Долгопрудный-1,161
07.12.2015,Муром-1,31
24.08.2015,Самара-2,172
16.09.2016,Салават-1,62
31.03.2015,Сыктывкар-4,27
30.10.2015,Таганрог-1,219
30.06.2016,Самара-1,246
12.10.2015,Ульяновск-2,117
12.10.2013,Сыктывкар-2,67
24.04.2016,Тольятти-1,225
28.05.2015,Долгопрудный-1,192
18.08.2015,Смоленск-1,115
11.03.2014,Ухта-1,139
22.07.2015,Смоленск-3,71
29.06.2016,Саратов-1,94
01.10.2016,Мытищи-1,134
11.12.2014,Сарапул-1,43
18.12.2015,Махачкала-1,104
26.08.2016,Раменское-1,79
15.08.2016,Долгопрудный-1,176
27.08.2013,Сарапул-1,64
18.07.2015,Энгельс-1,70
22.04.2015,Белгород-1,92
30.07.2016,Октябрьский-1,66
10.09.2016,Королев-1,226
06.05.2016,Тюмень-2,49
22.06.2016,Калининград-1,96
05.02.2014,Ухта-1,112
03.06.2016,Зеленоград-1,210
03.02.2016,Москва 1-1,48
22.12.2013,Челябинск-1,63
03.04.2016,Зеленоград-1,94
10.02.2016,Челябинск-1,111
03.06.2015,Белгород-1,55
29.06.2016,Королев-1,69
09.06.2016,Сыктывкар-6,5
16.07.2016,Самара-5,141
11.02.2016,Ухта-1,187
01.10.2016,Новоалтайск-1,30
03.09.2015,Ростов-на-Дону-2,50
23.01.2016,Гатчина-1,131
08.09.2016,Балашиха-1,101
18.10.2016,Тюмень-2,73
08.01.2015,Ульяновск-2,118
08.06.2015,Самара-2,143
07.07.2016,Колпино-1,89
18.07.2013,Сыктывкар-2,34
13.09.2016,Выборг-1,52
31.08.2014,Октябрьский-1,104
18.07.2016,Москва 1-1,92
18.09.2015,Смоленск-1,120
15.06.2015,Ульяновск-2,89
16.01.2016,Самара-4,368
23.08.2015,Сыктывкар-1,221
10.03.2016,Березники-1,49
05.12.2014,Сыктывкар-1,243
12.08.2016,Калининград-1,109
09.09.2016,Выборг-1,80
10.10.2016,Майкоп-1,102
08.07.2015,Сыктывкар-3,128
22.09.2016,Тольятти-1,266
01.05.2016,Сыктывкар-5,50
11.07.2016,Березники-1,78
27.08.2015,Самара-2,175
06.05.2016,Ачинск-1,75
02.03.2014,Сыктывкар-2,60
25.04.2016,Нахабино-1,42
11.09.2015,Энгельс-1,35
23.01.2013,Самара-1,45
08.06.2015,Смоленск-3,59
27.09.2014,Белгород-1,82
01.02.2016,Энгельс-1,45
19.05.2015,Долгопрудный-1,154
25.09.2016,Тюмень-1,170
08.09.2016,Зеленоград-1,114
07.09.2016,Энгельс-1,55
12.04.2016,Смоленск-3,49
23.05.2013,Челябинск-1,37
01.08.2016,Ульяновск-2,200
15.08.2015,Бугульма-1,102
08.05.2016,Балаково-1,62
02.08.2015,Белгород-1,81
01.01.2016,Сыктывкар-5,55
08.07.2012,Сыктывкар-2,16
10.03.2016,Челябинск-1,82
13.09.2016,Сарапул-1,66
08.01.2016,Махачкала-1,137
08.10.2016,Москва 1-3,35
01.03.2016,Октябрьский-1,73
08.05.2014,Сыктывкар-3,159
12.07.2016,Зеленоград-1,114
05.11.2015,Щелково-1,1
01.09.2015,Махачкала-1,121
09.08.2013,Сарапул-1,75
03.02.2014,Самара-1,105
20.08.2016,Челябинск-1,104
26.11.2014,Ульяновск-2,83
24.12.2015,Комсомольск-на-Амуре-1,107
18.03.2016,Березники-1,113
16.12.2011,Сыктывкар-1,134
18.06.2016,Ульяновск-1,113
28.08.2015,Энгельс-1,55
04.03.2014,Челябинск-1,58
12.09.2016,Нижний Тагил-1,32
29.11.2015,Сыктывкар-1,283
20.02.2016,Ленинск-Кузнецкий-1,88
11.08.2016,Комсомольск-на-Амуре-1,148
17.06.2016,Казань-1,118
19.09.2014,Сыктывкар-4,31
05.01.2014,Сыктывкар-3,182
05.10.2016,Нахабино-1,67
26.11.2015,Тюмень-1,132
29.07.2016,Саратов-1,176
23.03.2016,Астрахань-1,29
01.02.2016,Сургут-1,116
01.03.2015,Самара-3,129
13.01.2015,Альметьевск-1,80
17.10.2015,Химки-1,210
25.09.2012,Смоленск-1,98
10.01.2015,Сыктывкар-1,269
08.09.2015,Смоленск-3,40
25.05.2015,Мытищи-1,80
27.02.2015,Майкоп-1,68
16.05.2016,Бугульма-1,78
21.01.2016,Калуга-1,62
16.08.2016,Сыктывкар-4,63
15.09.2016,Вологда-2,53
27.02.2016,Балашиха-1,169
03.10.2016,Комсомольск-на-Амуре-1,113
30.07.2016,Ульяновск-1,124
12.05.2014,Октябрьский-1,49
22.07.2016,Ханты-Мансийск-1,104
27.06.2016,Новокуйбышевск-1,91
13.07.2016,Тверь-1,44
08.01.2014,Самара-1,67
14.02.2016,Комсомольск-на-Амуре-1,230
29.09.2015,Уссурийск-1,45
11.10.2014,Самара-1,203
21.01.2016,Королев-1,62
26.08.2016,Новокуйбышевск-1,160
02.01.2016,Самара-1,310
23.08.2016,Альметьевск-1,78
19.09.2014,Октябрьский-1,74
11.10.2016,Колпино-1,85
24.04.2016,Смоленск-1,194
29.11.2015,Калуга-1,128
13.04.2016,Уссурийск-1,158
20.09.2016,Сыктывкар-2,59
19.12.2015,Смоленск-3,125
25.04.2014,Смоленск-1,146
25.09.2016,Обнинск-1,126
15.08.2016,Муром-1,62
12.09.2016,Альметьевск-1,70
01.12.2015,Калининград-1,66
12.09.2016,Гатчина-1,102
09.10.2016,Новочебоксарск-1,60
24.05.2015,Королев-1,95
26.07.2015,Сыктывкар-5,39
23.03.2013,Челябинск-1,63
04.08.2016,Самара-3,256
11.01.2016,Всеволожск-1,18
07.01.2016,Шахты-1,37
27.06.2016,Ухта-1,248
10.11.2014,Самара-1,97
19.12.2015,Самара-4,365
14.08.2016,Ульяновск-2,238
12.01.2016,Гатчина-2,32
23.07.2016,Ростов-на-Дону-2,185
01.12.2015,Махачкала-1,103
06.02.2013,Самара-1,43
14.02.2016,Нижневартовск-1,108
16.02.2014,Долгопрудный-1,26
23.05.2016,Ленинск-Кузнецкий-1,38
16.03.2016,Абакан-1,65
04.08.2016,Сыктывкар-5,34
24.07.2014,Ульяновск-1,53
18.07.2015,Сыктывкар-1,217
29.06.2016,Новороссийск-1,113
02.05.2014,Самара-2,214
04.01.2015,Таганрог-1,217
03.08.2016,Мытищи-1,90
03.05.2016,Королев-1,111
31.07.2015,Нижневартовск-1,38
01.07.2016,Сыктывкар-3,157
12.04.2016,Комсомольск-на-Амуре-1,115
27.12.2015,Зеленоград-1,68
11.05.2015,Химки-1,64
22.05.2016,Чайковский-1,59
01.06.2016,Щелково-1,30
06.09.2016,Нижневартовск-1,52
10.12.2015,Самара-3,235
12.03.2015,Смоленск-3,58
26.09.2016,Тольятти-1,241
19.02.2016,Тюмень-1,133
29.12.2015,Энгельс-1,58
19.08.2013,Самара-1,73
22.08.2016,Нахабино-1,67
13.09.2016,Сургут-1,170
15.07.2016,Гатчина-2,84
16.12.2015,Белгород-1,133
13.07.2014,Сыктывкар-2,47
12.02.2016,Сыктывкар-2,108
27.08.2016,Тобольск-1,90
03.11.2014,Ухта-1,222
26.06.2015,Калининград-1,65
27.02.2015,Махачкала-1,36
22.05.2016,Ханты-Мансийск-1,57
25.09.2016,Октябрьский-1,91
29.11.2013,Ухта-1,182
30.03.2016,Волжский-1,97
05.08.2015,Ростов-на-Дону-1,69
23.05.2016,Майкоп-1,85
01.02.2014,Сыктывкар-2,73
22.06.2016,Махачкала-1,57
27.01.2013,Сарапул-1,57
25.06.2016,Балаково-1,85
08.10.2016,Сыктывкар-5,56
10.08.2014,Сыктывкар-2,114
21.03.2016,Ангарск-1,49
11.07.2016,Королев-1,84
07.12.2012,Сыктывкар-1,340
20.12.2015,Калининград-1,130
03.09.2016,Альметьевск-1,129
23.04.2015,Королев-1,51
29.07.2012,Ухта-1,20
23.11.2014,Октябрьский-1,85
23.11.2015,Энгельс-1,43
09.12.2015,Сарапул-1,40
24.10.2015,Астрахань-1,62
17.08.2015,Сыктывкар-3,90
15.06.2014,Энгельс-1,25
05.07.2015,Таганрог-1,158
08.03.2014,Самара-2,338
30.08.2016,Одинцово-1,111
01.09.2015,Альметьевск-1,115
15.06.2015,Волжский-1,34
01.11.2015,Нижнекамск-1,68
18.10.2015,Смоленск-3,108
21.08.2016,Вологда-2,9
12.06.2016,Тобольск-1,100
28.04.2014,Самара-1,85
03.06.2014,Сыктывкар-4,43
19.02.2016,Челябинск-2,100
19.08.2016,Лениногорск-1,59
09.07.2015,Сарапул-1,72
05.03.2015,Тюмень-1,42
29.04.2015,Октябрьский-1,58
21.08.2016,Ленинск-Кузнецкий-1,51
20.04.2015,Махачкала-1,77
02.02.2016,Октябрьский-1,78
05.05.2016,Тюмень-2,21
02.11.2014,Абакан-1,64
05.04.2016,Москва 1-1,75
17.03.2016,Ханты-Мансийск-1,26
17.01.2016,Ачинск-1,146
20.08.2015,Таганрог-1,110
08.10.2014,Самара-2,165
12.04.2016,Самара-4,233
28.01.2015,Сыктывкар-3,100
29.04.2015,Уссурийск-1,49
04.11.2014,Сыктывкар-4,94
08.02.2016,Ростов-на-Дону-2,66
16.08.2016,Смоленск-3,69
23.11.2015,Сарапул-1,40
21.02.2016,Щелково-1,69
06.06.2015,Сыктывкар-1,231
21.06.2016,Самара-1,223
23.09.2015,Волжский-1,41
03.09.2015,Тюмень-1,63
14.09.2016,Калининград-2,71
12.07.2016,Ухта-1,212
15.12.2015,Самара-2,151
02.05.2016,Чайковский-1,73
25.06.2016,Челябинск-2,124
07.09.2013,Челябинск-1,105
21.04.2016,Махачкала-1,75
06.09.2015,Смоленск-3,91
04.06.2016,Москва 1-1,178
15.09.2016,Нахабино-1,74
19.12.2015,Сыктывкар-4,116
07.10.2015,Калининград-1,75
30.03.2015,Сыктывкар-4,17
22.05.2015,Новороссийск-1,39
21.03.2016,Волжский-1,94
06.04.2015,Химки-1,57
03.06.2016,Вельск-1,63
18.12.2015,Ульяновск-2,176
28.02.2013,Белгород-1,49
03.07.2016,Сочи-1,173
21.08.2012,Сыктывкар-1,265
31.10.2014,Ульяновск-1,92
22.06.2016,Самара-2,206
06.09.2016,Абакан-1,47
22.01.2016,Новочебоксарск-1,65
27.07.2016,Самара-5,179
15.04.2016,Бугульма-1,124
21.06.2013,Смоленск-1,89
23.02.2015,Ульяновск-1,163
26.03.2015,Таганрог-1,167
31.05.2015,Смоленск-3,123
03.04.2016,Железнодорожный-1,160
15.10.2015,Майкоп-1,83
11.08.2016,Красногорск-1,60
16.01.2013,Челябинск-1,70
17.08.2016,Таганрог-1,212
12.09.2015,Одинцово-1,79
05.08.2014,Самара-1,100
16.08.2016,Москва 1-1,79
10.01.2013,Челябинск-1,38
21.09.2014,Сыктывкар-4,83
26.09.2016,Балашиха-1,72
21.01.2015,Гатчина-1,8
22.03.2015,Сарапул-1,73
03.12.2015,Октябрьский-1,85
12.03.2016,Новороссийск-1,135
09.09.2016,Бугульма-1,77
23.10.2014,Белгород-1,59
23.12.2015,Нахабино-1,18
24.07.2016,Калининград-2,116
11.03.2014,Ульяновск-1,69
11.09.2015,Одинцово-1,32
25.08.2014,Абакан-1,56
03.07.2016,Нижний Новгород-1,90
22.02.2016,Сыктывкар-1,288
11.04.2015,Сыктывкар-4,91
13.10.2016,Серпухов-1,77
18.09.2015,Майкоп-1,88
18.07.2015,Таганрог-1,177
29.12.2015,Самара-3,427
04.04.2016,Махачкала-1,78
07.01.2014,Самара-1,102
26.05.2015,Белгород-1,61
18.02.2014,Сыктывкар-2,27
22.04.2016,Волжский-1,114
29.10.2014,Абакан-1,42
11.10.2016,Муром-1,35
15.07.2016,Новоалтайск-1,30
26.04.2015,Челябинск-1,141
17.11.2015,Смоленск-2,99
02.11.2013,Сыктывкар-3,215
06.04.2016,Ханты-Мансийск-1,46
12.02.2016,Муром-1,69
08.02.2015,Майкоп-1,75
11.07.2015,Смоленск-3,97
02.04.2015,Смоленск-1,101
14.09.2016,Зеленоград-1,99
08.09.2016,Салават-1,30
29.02.2016,Челябинск-2,58
05.10.2016,Белгород-1,70
30.10.2015,Ростов-на-Дону-2,101
22.07.2016,Петрозаводск-1,52
17.04.2015,Тюмень-1,88
07.06.2016,Салават-1,18
24.03.2015,Ульяновск-2,100
11.04.2016,Челябинск-1,101
27.10.2015,Сыктывкар-6,1
28.03.2016,Калуга-1,94
13.10.2015,Сыктывкар-2,77
17.08.2015,Чайковский-1,61
10.02.2015,Смоленск-2,128
18.07.2016,Мытищи-1,77
05.04.2016,Челябинск-1,139
02.09.2015,Саратов-1,63
01.05.2016,Смоленск-3,73
04.07.2015,Сыктывкар-1,237
10.02.2016,Ростов-на-Дону-2,80
20.03.2016,Петрозаводск-1,23
01.07.2016,Ухта-2,64
12.05.2013,Смоленск-1,2
21.11.2015,Белгород-1,132
10.09.2013,Самара-1,69
30.06.2016,Ухта-1,248
10.07.2016,Мытищи-1,78
01.10.2016,Шахты-1,86
21.10.2012,Сыктывкар-1,385
27.09.2012,Смоленск-1,74
04.07.2013,Ухта-1,85
08.05.2014,Сыктывкар-1,358
05.12.2015,Сыктывкар-6,5
14.09.2015,Калининград-1,44
04.02.2016,Вологда-1,40
28.01.2016,Тюмень-1,129
07.10.2015,Ульяновск-2,108
20.08.2015,Калининград-1,96
04.03.2016,Новороссийск-1,231
13.06.2014,Сыктывкар-2,51
10.07.2016,Белгород-1,100
13.09.2013,Челябинск-1,87
01.09.2016,Калининград-2,188
11.09.2016,Сарапул-1,81
22.02.2013,Челябинск-1,127
24.11.2014,Майкоп-1,30
05.09.2015,Смоленск-3,95
13.12.2015,Сарапул-1,88
13.07.2015,Гатчина-1,38
19.07.2016,Самара-4,212
02.08.2016,Самара-3,246
15.02.2016,Саратов-1,82
09.09.2013,Сыктывкар-1,233
28.11.2015,Самара-4,366
01.03.2016,Нижневартовск-1,62
23.10.2014,Энгельс-1,33
11.10.2014,Красноярск-1,18
07.06.2016,Ленинск-Кузнецкий-1,45
02.08.2015,Королев-1,58
27.02.2016,Сыктывкар-2,122
15.09.2016,Махачкала-2,49
08.11.2015,Энгельс-1,38
18.11.2015,Новороссийск-1,67
28.12.2015,Октябрьский-1,91
28.03.2015,Белгород-1,131
19.10.2016,Энгельс-1,48
20.03.2016,Альметьевск-1,124
12.08.2016,Новороссийск-1,257
23.11.2014,Ульяновск-2,99
01.04.2015,Октябрьский-1,44
19.08.2016,Домодедово-1,75
20.07.2016,Шахты-1,79
04.06.2016,Самара-2,361
31.05.2013,Смоленск-1,107
01.10.2015,Гатчина-1,63
06.03.2015,Альметьевск-1,96
21.02.2016,Гатчина-1,130
26.12.2015,Самара-3,450
05.04.2016,Комсомольск-на-Амуре-1,82
05.01.2015,Смоленск-2,213
19.07.2016,Железнодорожный-1,101
28.02.2015,Сарапул-1,86
01.01.2016,Березники-1,89
27.01.2016,Самара-3,226
24.05.2016,Ухта-2,49
07.09.2016,Калининград-2,64
22.08.2016,Вельск-1,46
26.09.2016,Северск-1,46
29.04.2013,Сыктывкар-2,18
31.12.2014,Нижнекамск-1,16
15.10.2016,Смоленск-1,247
13.10.2015,Вологда-1,21
13.03.2016,Октябрьский-1,86
07.07.2016,Балаково-1,84
02.10.2015,Гатчина-1,83
11.11.2015,Самара-4,170
21.09.2015,Чайковский-1,37
29.11.2015,Ачинск-1,149
06.08.2016,Ульяновск-2,246
01.10.2013,Белгород-1,44
22.06.2015,Мытищи-1,39
22.12.2015,Химки-1,81
07.08.2015,Челябинск-1,133
04.08.2015,Астрахань-1,39
17.04.2014,Сыктывкар-2,34
12.07.2016,Ростов-на-Дону-2,120
23.03.2016,Самара-4,208
08.08.2016,Вельск-1,54
27.03.2015,Смоленск-3,76
13.11.2014,Белгород-1,81
21.04.2015,Смоленск-3,64
12.08.2015,Волжский-1,61
17.04.2012,Сыктывкар-1,137
07.06.2016,Нефтекамск-1,37
23.09.2015,Таганрог-1,107
19.08.2015,Колпино-1,43
17.07.2016,Новоалтайск-1,32
07.12.2015,Сыктывкар-3,65
21.07.2016,Сыктывкар-6,6
16.01.2016,Сургут-1,135
23.06.2016,Уссурийск-1,163
17.08.2016,Тверь-1,82
07.10.2015,Одинцово-1,38
27.11.2012,Самара-1,29
16.10.2016,Березники-1,157
06.04.2016,Нижнекамск-1,65
01.06.2015,Сыктывкар-3,101
16.08.2016,Альметьевск-1,67
08.03.2016,Сарапул-1,83
20.10.2014,Абакан-1,38
24.08.2016,Нахабино-1,78
24.02.2013,Сыктывкар-2,43
06.05.2014,Сыктывкар-4,22
29.08.2016,Калининград-2,72
23.10.2015,Сыктывкар-2,91
19.05.2015,Сыктывкар-3,70
11.09.2016,Химки-1,235
01.11.2014,Сыктывкар-1,377
09.04.2016,Ханты-Мансийск-1,78
