Count,Date,IsTrain,IsTest
45,2012-12-27,1,0
54,2012-12-27,1,0
37,2012-12-27,1,0
88,2012-12-27,1,0
29,2012-12-27,1,0
36,2012-12-27,1,0
124,2012-12-28,1,0
185,2012-12-28,1,0
74,2012-12-28,1,0
43,2012-12-28,1,0
55,2012-12-28,1,0
484,2012-12-28,1,0
40,2012-12-28,1,0
27,2012-12-28,1,0
30,2012-12-29,1,0
62,2012-12-29,1,0
759,2012-12-29,1,0
190,2012-12-29,1,0
69,2012-12-29,1,0
218,2012-12-29,1,0
49,2012-12-29,1,0
118,2012-12-29,1,0
441,2012-12-30,1,0
45,2012-12-30,1,0
32,2012-12-30,1,0
37,2012-12-30,1,0
49,2012-12-30,1,0
126,2012-12-30,1,0
78,2012-12-30,1,0
109,2012-12-30,1,0
9,2012-12-31,1,0
24,2012-12-31,1,0
52,2012-12-31,1,0
15,2012-12-31,1,0
19,2012-12-31,1,0
270,2012-12-31,1,0
18,2012-12-31,1,0
16,2012-12-31,1,0
35,2013-01-01,1,0
49,2013-01-01,1,0
41,2013-01-01,1,0
134,2013-01-01,1,0
417,2013-01-01,1,0
10,2013-01-01,1,0
79,2013-01-01,1,0
47,2013-01-01,1,0
38,2013-01-02,1,0
75,2013-01-02,1,0
58,2013-01-02,1,0
41,2013-01-02,1,0
97,2013-01-02,1,0
29,2013-01-02,1,0
115,2013-01-02,1,0
507,2013-01-02,1,0
47,2013-01-03,1,0
30,2013-01-03,1,0
76,2013-01-03,1,0
464,2013-01-03,1,0
113,2013-01-03,1,0
50,2013-01-03,1,0
131,2013-01-03,1,0
68,2013-01-03,1,0
21,2013-01-04,1,0
158,2013-01-04,1,0
395,2013-01-04,1,0
42,2013-01-04,1,0
41,2013-01-04,1,0
132,2013-01-04,1,0
77,2013-01-04,1,0
85,2013-01-04,1,0
134,2013-01-05,1,0
31,2013-01-05,1,0
39,2013-01-05,1,0
420,2013-01-05,1,0
104,2013-01-05,1,0
32,2013-01-05,1,0
75,2013-01-05,1,0
72,2013-01-05,1,0
45,2013-01-06,1,0
107,2013-01-06,1,0
415,2013-01-06,1,0
49,2013-01-06,1,0
68,2013-01-06,1,0
33,2013-01-06,1,0
109,2013-01-06,1,0
47,2013-01-06,1,0
48,2013-01-07,1,0
46,2013-01-07,1,0
136,2013-01-07,1,0
54,2013-01-07,1,0
46,2013-01-07,1,0
56,2013-01-07,1,0
111,2013-01-07,1,0
385,2013-01-07,1,0
32,2013-01-08,1,0
315,2013-01-08,1,0
83,2013-01-08,1,0
44,2013-01-08,1,0
62,2013-01-08,1,0
28,2013-01-08,1,0
83,2013-01-08,1,0
47,2013-01-08,1,0
92,2013-01-09,1,0
38,2013-01-09,1,0
36,2013-01-09,1,0
297,2013-01-09,1,0
29,2013-01-09,1,0
35,2013-01-09,1,0
91,2013-01-09,1,0
58,2013-01-09,1,0
294,2013-01-10,1,0
107,2013-01-10,1,0
57,2013-01-10,1,0
28,2013-01-10,1,0
61,2013-01-10,1,0
48,2013-01-10,1,0
38,2013-01-10,1,0
31,2013-01-10,1,0
409,2013-01-11,1,0
39,2013-01-11,1,0
45,2013-01-11,1,0
55,2013-01-11,1,0
76,2013-01-11,1,0
147,2013-01-11,1,0
125,2013-01-11,1,0
33,2013-01-11,1,0
144,2013-01-12,1,0
132,2013-01-12,1,0
65,2013-01-12,1,0
30,2013-01-12,1,0
441,2013-01-12,1,0
48,2013-01-12,1,0
55,2013-01-12,1,0
40,2013-01-12,1,0
115,2013-01-13,1,0
55,2013-01-13,1,0
64,2013-01-13,1,0
40,2013-01-13,1,0
60,2013-01-13,1,0
125,2013-01-13,1,0
376,2013-01-13,1,0
26,2013-01-13,1,0
255,2013-01-14,1,0
36,2013-01-14,1,0
38,2013-01-14,1,0
23,2013-01-14,1,0
34,2013-01-14,1,0
101,2013-01-14,1,0
61,2013-01-14,1,0
95,2013-01-14,1,0
36,2013-01-15,1,0
8,2013-01-15,1,0
131,2013-01-15,1,0
59,2013-01-15,1,0
23,2013-01-15,1,0
50,2013-01-15,1,0
55,2013-01-15,1,0
17,2013-01-15,1,0
35,2013-01-16,1,0
53,2013-01-16,1,0
88,2013-01-16,1,0
237,2013-01-16,1,0
37,2013-01-16,1,0
75,2013-01-16,1,0
70,2013-01-16,1,0
47,2013-01-16,1,0
111,2013-01-17,1,0
42,2013-01-17,1,0
36,2013-01-17,1,0
19,2013-01-17,1,0
62,2013-01-17,1,0
121,2013-01-17,1,0
58,2013-01-17,1,0
252,2013-01-17,1,0
37,2013-01-18,1,0
372,2013-01-18,1,0
45,2013-01-18,1,0
34,2013-01-18,1,0
74,2013-01-18,1,0
143,2013-01-18,1,0
32,2013-01-18,1,0
118,2013-01-18,1,0
43,2013-01-19,1,0
130,2013-01-19,1,0
81,2013-01-19,1,0
467,2013-01-19,1,0
52,2013-01-19,1,0
66,2013-01-19,1,0
194,2013-01-19,1,0
66,2013-01-19,1,0
424,2013-01-20,1,0
99,2013-01-20,1,0
51,2013-01-20,1,0
120,2013-01-20,1,0
62,2013-01-20,1,0
46,2013-01-20,1,0
46,2013-01-20,1,0
44,2013-01-20,1,0
22,2013-01-21,1,0
48,2013-01-21,1,0
263,2013-01-21,1,0
34,2013-01-21,1,0
27,2013-01-21,1,0
82,2013-01-21,1,0
44,2013-01-21,1,0
80,2013-01-21,1,0
77,2013-01-22,1,0
66,2013-01-22,1,0
59,2013-01-22,1,0
94,2013-01-22,1,0
36,2013-01-22,1,0
27,2013-01-22,1,0
244,2013-01-22,1,0
57,2013-01-22,1,0
45,2013-01-23,1,0
108,2013-01-23,1,0
30,2013-01-23,1,0
223,2013-01-23,1,0
58,2013-01-23,1,0
90,2013-01-23,1,0
17,2013-01-23,1,0
36,2013-01-23,1,0
75,2013-01-24,1,0
50,2013-01-24,1,0
61,2013-01-24,1,0
15,2013-01-24,1,0
42,2013-01-24,1,0
275,2013-01-24,1,0
84,2013-01-24,1,0
28,2013-01-24,1,0
195,2013-01-25,1,0
87,2013-01-25,1,0
423,2013-01-25,1,0
71,2013-01-25,1,0
50,2013-01-25,1,0
117,2013-01-25,1,0
41,2013-01-25,1,0
41,2013-01-25,1,0
78,2013-01-26,1,0
63,2013-01-26,1,0
137,2013-01-26,1,0
432,2013-01-26,1,0
65,2013-01-26,1,0
83,2013-01-26,1,0
157,2013-01-26,1,0
62,2013-01-26,1,0
50,2013-01-27,1,0
31,2013-01-27,1,0
57,2013-01-27,1,0
103,2013-01-27,1,0
48,2013-01-27,1,0
113,2013-01-27,1,0
371,2013-01-27,1,0
67,2013-01-27,1,0
86,2013-01-28,1,0
28,2013-01-28,1,0
54,2013-01-28,1,0
42,2013-01-28,1,0
26,2013-01-28,1,0
46,2013-01-28,1,0
60,2013-01-28,1,0
254,2013-01-28,1,0
57,2013-01-29,1,0
38,2013-01-29,1,0
29,2013-01-29,1,0
79,2013-01-29,1,0
98,2013-01-29,1,0
243,2013-01-29,1,0
30,2013-01-29,1,0
38,2013-01-29,1,0
249,2013-01-30,1,0
32,2013-01-30,1,0
73,2013-01-30,1,0
31,2013-01-30,1,0
84,2013-01-30,1,0
41,2013-01-30,1,0
42,2013-01-30,1,0
75,2013-01-30,1,0
34,2013-01-31,1,0
55,2013-01-31,1,0
70,2013-01-31,1,0
269,2013-01-31,1,0
82,2013-01-31,1,0
48,2013-01-31,1,0
15,2013-01-31,1,0
42,2013-01-31,1,0
71,2013-02-01,1,0
335,2013-02-01,1,0
89,2013-02-01,1,0
36,2013-02-01,1,0
20,2013-02-01,1,0
46,2013-02-01,1,0
113,2013-02-01,1,0
46,2013-02-01,1,0
138,2013-02-02,1,0
34,2013-02-02,1,0
63,2013-02-02,1,0
70,2013-02-02,1,0
52,2013-02-02,1,0
108,2013-02-02,1,0
59,2013-02-02,1,0
420,2013-02-02,1,0
34,2013-02-03,1,0
96,2013-02-03,1,0
94,2013-02-03,1,0
367,2013-02-03,1,0
54,2013-02-03,1,0
59,2013-02-03,1,0
41,2013-02-03,1,0
29,2013-02-03,1,0
34,2013-02-04,1,0
21,2013-02-04,1,0
66,2013-02-04,1,0
40,2013-02-04,1,0
226,2013-02-04,1,0
20,2013-02-04,1,0
76,2013-02-04,1,0
53,2013-02-04,1,0
28,2013-02-05,1,0
68,2013-02-05,1,0
48,2013-02-05,1,0
56,2013-02-05,1,0
17,2013-02-05,1,0
49,2013-02-05,1,0
214,2013-02-05,1,0
41,2013-02-05,1,0
72,2013-02-06,1,0
16,2013-02-06,1,0
92,2013-02-06,1,0
43,2013-02-06,1,0
38,2013-02-06,1,0
37,2013-02-06,1,0
18,2013-02-06,1,0
213,2013-02-06,1,0
27,2013-02-07,1,0
64,2013-02-07,1,0
66,2013-02-07,1,0
35,2013-02-07,1,0
20,2013-02-07,1,0
227,2013-02-07,1,0
52,2013-02-07,1,0
76,2013-02-07,1,0
88,2013-02-08,1,0
124,2013-02-08,1,0
46,2013-02-08,1,0
49,2013-02-08,1,0
135,2013-02-08,1,0
34,2013-02-08,1,0
351,2013-02-08,1,0
31,2013-02-08,1,0
157,2013-02-09,1,0
153,2013-02-09,1,0
71,2013-02-09,1,0
52,2013-02-09,1,0
67,2013-02-09,1,0
423,2013-02-09,1,0
34,2013-02-09,1,0
81,2013-02-09,1,0
68,2013-02-10,1,0
451,2013-02-10,1,0
101,2013-02-10,1,0
43,2013-02-10,1,0
96,2013-02-10,1,0
72,2013-02-10,1,0
61,2013-02-10,1,0
34,2013-02-10,1,0
51,2013-02-11,1,0
308,2013-02-11,1,0
88,2013-02-11,1,0
24,2013-02-11,1,0
55,2013-02-11,1,0
39,2013-02-11,1,0
40,2013-02-11,1,0
62,2013-02-11,1,0
26,2013-02-12,1,0
58,2013-02-12,1,0
30,2013-02-12,1,0
62,2013-02-12,1,0
21,2013-02-12,1,0
97,2013-02-12,1,0
64,2013-02-12,1,0
262,2013-02-12,1,0
38,2013-02-13,1,0
60,2013-02-13,1,0
90,2013-02-13,1,0
256,2013-02-13,1,0
19,2013-02-13,1,0
41,2013-02-13,1,0
31,2013-02-13,1,0
61,2013-02-13,1,0
400,2013-02-14,1,0
67,2013-02-14,1,0
102,2013-02-14,1,0
51,2013-02-14,1,0
120,2013-02-14,1,0
72,2013-02-14,1,0
82,2013-02-14,1,0
164,2013-02-14,1,0
56,2013-02-15,1,0
54,2013-02-15,1,0
85,2013-02-15,1,0
109,2013-02-15,1,0
403,2013-02-15,1,0
135,2013-02-15,1,0
53,2013-02-15,1,0
49,2013-02-15,1,0
142,2013-02-16,1,0
97,2013-02-16,1,0
424,2013-02-16,1,0
171,2013-02-16,1,0
55,2013-02-16,1,0
61,2013-02-16,1,0
55,2013-02-16,1,0
73,2013-02-16,1,0
63,2013-02-17,1,0
39,2013-02-17,1,0
87,2013-02-17,1,0
124,2013-02-17,1,0
41,2013-02-17,1,0
125,2013-02-17,1,0
433,2013-02-17,1,0
48,2013-02-17,1,0
53,2013-02-18,1,0
77,2013-02-18,1,0
303,2013-02-18,1,0
99,2013-02-18,1,0
46,2013-02-18,1,0
64,2013-02-18,1,0
36,2013-02-18,1,0
26,2013-02-18,1,0
20,2013-02-19,1,0
75,2013-02-19,1,0
328,2013-02-19,1,0
87,2013-02-19,1,0
56,2013-02-19,1,0
40,2013-02-19,1,0
20,2013-02-19,1,0
52,2013-02-19,1,0
35,2013-02-20,1,0
35,2013-02-20,1,0
66,2013-02-20,1,0
75,2013-02-20,1,0
37,2013-02-20,1,0
107,2013-02-20,1,0
52,2013-02-20,1,0
371,2013-02-20,1,0
63,2013-02-21,1,0
109,2013-02-21,1,0
359,2013-02-21,1,0
57,2013-02-21,1,0
45,2013-02-21,1,0
45,2013-02-21,1,0
28,2013-02-21,1,0
75,2013-02-21,1,0
185,2013-02-22,1,0
206,2013-02-22,1,0
127,2013-02-22,1,0
623,2013-02-22,1,0
87,2013-02-22,1,0
69,2013-02-22,1,0
75,2013-02-22,1,0
141,2013-02-22,1,0
173,2013-02-23,1,0
67,2013-02-23,1,0
630,2013-02-23,1,0
65,2013-02-23,1,0
117,2013-02-23,1,0
110,2013-02-23,1,0
62,2013-02-23,1,0
196,2013-02-23,1,0
43,2013-02-24,1,0
89,2013-02-24,1,0
104,2013-02-24,1,0
57,2013-02-24,1,0
39,2013-02-24,1,0
125,2013-02-24,1,0
69,2013-02-24,1,0
397,2013-02-24,1,0
30,2013-02-25,1,0
67,2013-02-25,1,0
34,2013-02-25,1,0
63,2013-02-25,1,0
42,2013-02-25,1,0
34,2013-02-25,1,0
330,2013-02-25,1,0
93,2013-02-25,1,0
84,2013-02-26,1,0
278,2013-02-26,1,0
82,2013-02-26,1,0
64,2013-02-26,1,0
51,2013-02-26,1,0
22,2013-02-26,1,0
19,2013-02-26,1,0
45,2013-02-26,1,0
39,2013-02-27,1,0
75,2013-02-27,1,0
93,2013-02-27,1,0
279,2013-02-27,1,0
32,2013-02-27,1,0
29,2013-02-27,1,0
63,2013-02-27,1,0
64,2013-02-27,1,0
63,2013-02-28,1,0
78,2013-02-28,1,0
298,2013-02-28,1,0
75,2013-02-28,1,0
36,2013-02-28,1,0
126,2013-02-28,1,0
49,2013-02-28,1,0
41,2013-02-28,1,0
364,2013-03-01,1,0
166,2013-03-01,1,0
37,2013-03-01,1,0
52,2013-03-01,1,0
121,2013-03-01,1,0
71,2013-03-01,1,0
168,2013-03-01,1,0
65,2013-03-01,1,0
73,2013-03-02,1,0
160,2013-03-02,1,0
59,2013-03-02,1,0
58,2013-03-02,1,0
480,2013-03-02,1,0
111,2013-03-02,1,0
129,2013-03-02,1,0
53,2013-03-02,1,0
41,2013-03-03,1,0
142,2013-03-03,1,0
128,2013-03-03,1,0
58,2013-03-03,1,0
61,2013-03-03,1,0
439,2013-03-03,1,0
86,2013-03-03,1,0
39,2013-03-03,1,0
88,2013-03-04,1,0
58,2013-03-04,1,0
39,2013-03-04,1,0
41,2013-03-04,1,0
20,2013-03-04,1,0
90,2013-03-04,1,0
245,2013-03-04,1,0
91,2013-03-04,1,0
26,2013-03-05,1,0
71,2013-03-05,1,0
316,2013-03-05,1,0
32,2013-03-05,1,0
111,2013-03-05,1,0
79,2013-03-05,1,0
44,2013-03-05,1,0
94,2013-03-05,1,0
47,2013-03-06,1,0
47,2013-03-06,1,0
99,2013-03-06,1,0
76,2013-03-06,1,0
39,2013-03-06,1,0
75,2013-03-06,1,0
85,2013-03-06,1,0
258,2013-03-06,1,0
745,2013-03-07,1,0
75,2013-03-07,1,0
55,2013-03-07,1,0
220,2013-03-07,1,0
301,2013-03-07,1,0
130,2013-03-07,1,0
110,2013-03-07,1,0
235,2013-03-07,1,0
133,2013-03-08,1,0
67,2013-03-08,1,0
764,2013-03-08,1,0
135,2013-03-08,1,0
72,2013-03-08,1,0
107,2013-03-08,1,0
250,2013-03-08,1,0
175,2013-03-08,1,0
52,2013-03-09,1,0
77,2013-03-09,1,0
169,2013-03-09,1,0
588,2013-03-09,1,0
64,2013-03-09,1,0
95,2013-03-09,1,0
94,2013-03-09,1,0
147,2013-03-09,1,0
58,2013-03-10,1,0
105,2013-03-10,1,0
46,2013-03-10,1,0
397,2013-03-10,1,0
95,2013-03-10,1,0
40,2013-03-10,1,0
116,2013-03-10,1,0
52,2013-03-10,1,0
220,2013-03-11,1,0
63,2013-03-11,1,0
74,2013-03-11,1,0
103,2013-03-11,1,0
39,2013-03-11,1,0
33,2013-03-11,1,0
43,2013-03-11,1,0
42,2013-03-11,1,0
261,2013-03-12,1,0
47,2013-03-12,1,0
57,2013-03-12,1,0
85,2013-03-12,1,0
42,2013-03-12,1,0
68,2013-03-12,1,0
18,2013-03-12,1,0
43,2013-03-12,1,0
96,2013-03-13,1,0
31,2013-03-13,1,0
29,2013-03-13,1,0
81,2013-03-13,1,0
46,2013-03-13,1,0
211,2013-03-13,1,0
42,2013-03-13,1,0
60,2013-03-13,1,0
20,2013-03-14,1,0
94,2013-03-14,1,0
46,2013-03-14,1,0
72,2013-03-14,1,0
76,2013-03-14,1,0
306,2013-03-14,1,0
29,2013-03-14,1,0
50,2013-03-14,1,0
64,2013-03-15,1,0
59,2013-03-15,1,0
54,2013-03-15,1,0
372,2013-03-15,1,0
67,2013-03-15,1,0
94,2013-03-15,1,0
79,2013-03-15,1,0
137,2013-03-15,1,0
467,2013-03-16,1,0
82,2013-03-16,1,0
141,2013-03-16,1,0
118,2013-03-16,1,0
55,2013-03-16,1,0
72,2013-03-16,1,0
73,2013-03-16,1,0
70,2013-03-17,1,0
48,2013-03-17,1,0
51,2013-03-17,1,0
482,2013-03-17,1,0
97,2013-03-17,1,0
169,2013-03-17,1,0
86,2013-03-17,1,0
45,2013-03-17,1,0
98,2013-03-18,1,0
22,2013-03-18,1,0
265,2013-03-18,1,0
47,2013-03-18,1,0
40,2013-03-18,1,0
45,2013-03-18,1,0
61,2013-03-18,1,0
59,2013-03-18,1,0
40,2013-03-19,1,0
38,2013-03-19,1,0
38,2013-03-19,1,0
291,2013-03-19,1,0
93,2013-03-19,1,0
65,2013-03-19,1,0
38,2013-03-19,1,0
23,2013-03-19,1,0
23,2013-03-20,1,0
277,2013-03-20,1,0
45,2013-03-20,1,0
32,2013-03-20,1,0
56,2013-03-20,1,0
76,2013-03-20,1,0
147,2013-03-20,1,0
60,2013-03-20,1,0
308,2013-03-21,1,0
34,2013-03-21,1,0
73,2013-03-21,1,0
23,2013-03-21,1,0
64,2013-03-21,1,0
32,2013-03-21,1,0
91,2013-03-21,1,0
85,2013-03-21,1,0
38,2013-03-22,1,0
72,2013-03-22,1,0
97,2013-03-22,1,0
143,2013-03-22,1,0
136,2013-03-22,1,0
42,2013-03-22,1,0
404,2013-03-22,1,0
93,2013-03-22,1,0
41,2013-03-23,1,0
90,2013-03-23,1,0
63,2013-03-23,1,0
56,2013-03-23,1,0
507,2013-03-23,1,0
74,2013-03-23,1,0
194,2013-03-23,1,0
130,2013-03-23,1,0
67,2013-03-24,1,0
72,2013-03-24,1,0
127,2013-03-24,1,0
167,2013-03-24,1,0
41,2013-03-24,1,0
26,2013-03-24,1,0
414,2013-03-24,1,0
82,2013-03-24,1,0
13,2013-03-25,1,0
73,2013-03-25,1,0
44,2013-03-25,1,0
322,2013-03-25,1,0
45,2013-03-25,1,0
105,2013-03-25,1,0
133,2013-03-25,1,0
22,2013-03-25,1,0
24,2013-03-26,1,0
94,2013-03-26,1,0
53,2013-03-26,1,0
74,2013-03-26,1,0
112,2013-03-26,1,0
271,2013-03-26,1,0
27,2013-03-26,1,0
66,2013-03-26,1,0
82,2013-03-27,1,0
34,2013-03-27,1,0
18,2013-03-27,1,0
127,2013-03-27,1,0
111,2013-03-27,1,0
38,2013-03-27,1,0
277,2013-03-27,1,0
60,2013-03-27,1,0
38,2013-03-28,1,0
275,2013-03-28,1,0
35,2013-03-28,1,0
100,2013-03-28,1,0
81,2013-03-28,1,0
44,2013-03-28,1,0
32,2013-03-28,1,0
112,2013-03-28,1,0
42,2013-03-29,1,0
198,2013-03-29,1,0
106,2013-03-29,1,0
46,2013-03-29,1,0
44,2013-03-29,1,0
107,2013-03-29,1,0
415,2013-03-29,1,0
120,2013-03-29,1,0
270,2013-03-30,1,0
135,2013-03-30,1,0
135,2013-03-30,1,0
456,2013-03-30,1,0
52,2013-03-30,1,0
49,2013-03-30,1,0
80,2013-03-30,1,0
35,2013-03-30,1,0
101,2013-03-31,1,0
368,2013-03-31,1,0
44,2013-03-31,1,0
35,2013-03-31,1,0
38,2013-03-31,1,0
83,2013-03-31,1,0
204,2013-03-31,1,0
95,2013-03-31,1,0
107,2013-04-01,1,0
42,2013-04-01,1,0
34,2013-04-01,1,0
294,2013-04-01,1,0
59,2013-04-01,1,0
80,2013-04-01,1,0
58,2013-04-01,1,0
58,2013-04-01,1,0
101,2013-04-02,1,0
209,2013-04-02,1,0
48,2013-04-02,1,0
73,2013-04-02,1,0
30,2013-04-02,1,0
18,2013-04-02,1,0
28,2013-04-02,1,0
82,2013-04-02,1,0
82,2013-04-03,1,0
28,2013-04-03,1,0
90,2013-04-03,1,0
85,2013-04-03,1,0
24,2013-04-03,1,0
64,2013-04-03,1,0
227,2013-04-03,1,0
17,2013-04-03,1,0
44,2013-04-04,1,0
70,2013-04-04,1,0
62,2013-04-04,1,0
44,2013-04-04,1,0
31,2013-04-04,1,0
58,2013-04-04,1,0
28,2013-04-04,1,0
257,2013-04-04,1,0
66,2013-04-05,1,0
131,2013-04-05,1,0
41,2013-04-05,1,0
120,2013-04-05,1,0
347,2013-04-05,1,0
40,2013-04-05,1,0
31,2013-04-05,1,0
134,2013-04-05,1,0
105,2013-04-06,1,0
49,2013-04-06,1,0
67,2013-04-06,1,0
170,2013-04-06,1,0
449,2013-04-06,1,0
58,2013-04-06,1,0
114,2013-04-06,1,0
88,2013-04-06,1,0
88,2013-04-07,1,0
74,2013-04-07,1,0
121,2013-04-07,1,0
46,2013-04-07,1,0
44,2013-04-07,1,0
391,2013-04-07,1,0
63,2013-04-07,1,0
53,2013-04-07,1,0
203,2013-04-08,1,0
34,2013-04-08,1,0
67,2013-04-08,1,0
42,2013-04-08,1,0
63,2013-04-08,1,0
24,2013-04-08,1,0
79,2013-04-08,1,0
62,2013-04-08,1,0
76,2013-04-09,1,0
35,2013-04-09,1,0
21,2013-04-09,1,0
85,2013-04-09,1,0
43,2013-04-09,1,0
234,2013-04-09,1,0
27,2013-04-09,1,0
52,2013-04-09,1,0
69,2013-04-10,1,0
71,2013-04-10,1,0
32,2013-04-10,1,0
72,2013-04-10,1,0
241,2013-04-10,1,0
32,2013-04-10,1,0
28,2013-04-10,1,0
8,2013-04-10,1,0
70,2013-04-10,1,0
44,2013-04-11,1,0
290,2013-04-11,1,0
18,2013-04-11,1,0
84,2013-04-11,1,0
53,2013-04-11,1,0
47,2013-04-11,1,0
96,2013-04-11,1,0
75,2013-04-11,1,0
6,2013-04-11,1,0
99,2013-04-12,1,0
42,2013-04-12,1,0
52,2013-04-12,1,0
140,2013-04-12,1,0
381,2013-04-12,1,0
155,2013-04-12,1,0
18,2013-04-12,1,0
55,2013-04-12,1,0
92,2013-04-12,1,0
126,2013-04-13,1,0
70,2013-04-13,1,0
41,2013-04-13,1,0
133,2013-04-13,1,0
126,2013-04-13,1,0
162,2013-04-13,1,0
463,2013-04-13,1,0
74,2013-04-13,1,0
32,2013-04-13,1,0
47,2013-04-14,1,0
60,2013-04-14,1,0
122,2013-04-14,1,0
54,2013-04-14,1,0
79,2013-04-14,1,0
53,2013-04-14,1,0
100,2013-04-14,1,0
69,2013-04-14,1,0
386,2013-04-14,1,0
84,2013-04-15,1,0
43,2013-04-15,1,0
70,2013-04-15,1,0
85,2013-04-15,1,0
89,2013-04-15,1,0
266,2013-04-15,1,0
48,2013-04-15,1,0
29,2013-04-15,1,0
32,2013-04-15,1,0
34,2013-04-16,1,0
29,2013-04-16,1,0
31,2013-04-16,1,0
238,2013-04-16,1,0
38,2013-04-16,1,0
77,2013-04-16,1,0
85,2013-04-16,1,0
94,2013-04-16,1,0
60,2013-04-16,1,0
37,2013-04-17,1,0
75,2013-04-17,1,0
102,2013-04-17,1,0
292,2013-04-17,1,0
95,2013-04-17,1,0
68,2013-04-17,1,0
56,2013-04-17,1,0
21,2013-04-17,1,0
39,2013-04-17,1,0
76,2013-04-18,1,0
32,2013-04-18,1,0
72,2013-04-18,1,0
283,2013-04-18,1,0
33,2013-04-18,1,0
71,2013-04-18,1,0
92,2013-04-18,1,0
37,2013-04-18,1,0
36,2013-04-18,1,0
87,2013-04-19,1,0
147,2013-04-19,1,0
60,2013-04-19,1,0
47,2013-04-19,1,0
43,2013-04-19,1,0
356,2013-04-19,1,0
51,2013-04-19,1,0
77,2013-04-19,1,0
105,2013-04-19,1,0
43,2013-04-20,1,0
158,2013-04-20,1,0
114,2013-04-20,1,0
124,2013-04-20,1,0
88,2013-04-20,1,0
14,2013-04-20,1,0
80,2013-04-20,1,0
442,2013-04-20,1,0
45,2013-04-20,1,0
76,2013-04-21,1,0
136,2013-04-21,1,0
78,2013-04-21,1,0
48,2013-04-21,1,0
76,2013-04-21,1,0
19,2013-04-21,1,0
49,2013-04-21,1,0
90,2013-04-21,1,0
377,2013-04-21,1,0
51,2013-04-22,1,0
6,2013-04-22,1,0
36,2013-04-22,1,0
76,2013-04-22,1,0
65,2013-04-22,1,0
75,2013-04-22,1,0
272,2013-04-22,1,0
47,2013-04-22,1,0
59,2013-04-22,1,0
28,2013-04-23,1,0
91,2013-04-23,1,0
13,2013-04-23,1,0
39,2013-04-23,1,0
46,2013-04-23,1,0
52,2013-04-23,1,0
45,2013-04-23,1,0
231,2013-04-23,1,0
82,2013-04-23,1,0
18,2013-04-24,1,0
35,2013-04-24,1,0
51,2013-04-24,1,0
75,2013-04-24,1,0
20,2013-04-24,1,0
94,2013-04-24,1,0
53,2013-04-24,1,0
231,2013-04-24,1,0
84,2013-04-24,1,0
266,2013-04-25,1,0
33,2013-04-25,1,0
26,2013-04-25,1,0
16,2013-04-25,1,0
20,2013-04-25,1,0
83,2013-04-25,1,0
75,2013-04-25,1,0
59,2013-04-25,1,0
88,2013-04-25,1,0
47,2013-04-26,1,0
337,2013-04-26,1,0
155,2013-04-26,1,0
90,2013-04-26,1,0
114,2013-04-26,1,0
15,2013-04-26,1,0
54,2013-04-26,1,0
39,2013-04-26,1,0
96,2013-04-26,1,0
379,2013-04-27,1,0
23,2013-04-27,1,0
142,2013-04-27,1,0
51,2013-04-27,1,0
50,2013-04-27,1,0
109,2013-04-27,1,0
87,2013-04-27,1,0
167,2013-04-27,1,0
86,2013-04-27,1,0
22,2013-04-28,1,0
100,2013-04-28,1,0
103,2013-04-28,1,0
71,2013-04-28,1,0
77,2013-04-28,1,0
83,2013-04-28,1,0
41,2013-04-28,1,0
48,2013-04-28,1,0
373,2013-04-28,1,0
102,2013-04-29,1,0
47,2013-04-29,1,0
50,2013-04-29,1,0
72,2013-04-29,1,0
81,2013-04-29,1,0
9,2013-04-29,1,0
219,2013-04-29,1,0
18,2013-04-29,1,0
40,2013-04-29,1,0
362,2013-04-30,1,0
95,2013-04-30,1,0
23,2013-04-30,1,0
113,2013-04-30,1,0
33,2013-04-30,1,0
36,2013-04-30,1,0
68,2013-04-30,1,0
74,2013-04-30,1,0
162,2013-04-30,1,0
120,2013-05-01,1,0
376,2013-05-01,1,0
92,2013-05-01,1,0
15,2013-05-01,1,0
80,2013-05-01,1,0
51,2013-05-01,1,0
150,2013-05-01,1,0
73,2013-05-01,1,0
37,2013-05-01,1,0
70,2013-05-02,1,0
44,2013-05-02,1,0
46,2013-05-02,1,0
14,2013-05-02,1,0
337,2013-05-02,1,0
56,2013-05-02,1,0
108,2013-05-02,1,0
63,2013-05-02,1,0
70,2013-05-02,1,0
326,2013-05-03,1,0
102,2013-05-03,1,0
17,2013-05-03,1,0
34,2013-05-03,1,0
49,2013-05-03,1,0
58,2013-05-03,1,0
62,2013-05-03,1,0
51,2013-05-03,1,0
81,2013-05-03,1,0
106,2013-05-04,1,0
30,2013-05-04,1,0
57,2013-05-04,1,0
23,2013-05-04,1,0
237,2013-05-04,1,0
38,2013-05-04,1,0
77,2013-05-04,1,0
55,2013-05-04,1,0
66,2013-05-04,1,0
65,2013-05-05,1,0
47,2013-05-05,1,0
230,2013-05-05,1,0
47,2013-05-05,1,0
74,2013-05-05,1,0
28,2013-05-05,1,0
35,2013-05-05,1,0
12,2013-05-05,1,0
50,2013-05-05,1,0
62,2013-05-06,1,0
46,2013-05-06,1,0
37,2013-05-06,1,0
70,2013-05-06,1,0
29,2013-05-06,1,0
196,2013-05-06,1,0
73,2013-05-06,1,0
10,2013-05-06,1,0
25,2013-05-06,1,0
34,2013-05-07,1,0
10,2013-05-07,1,0
91,2013-05-07,1,0
